"","CatalogNumber","YearCollected.x","MonthCollected.x","DayCollected.x","IndividualFishID.x","FishBarcode.x","Dissector.x","Examiner.x","DissectionDate.x","Sex.x","TotalLength_mm.x","StandardLength_mm.x","Weight_mg.x","CI.x","combo.x","Latitude.x","Longitude.x","trem.meta","crus.lercyp","trem.diphur","trem.n","mono.gyrsp","mono.unk","trem.white","trem.p","trem.neasp","trem.unk.x","trem.acet","trem.unclear","cest.larv","nem.cont","trem.cent","nem.cap","cest.b","trem.buc","nem.unk.x","nem.larv.x","myxo.myxsp","myxo.m","mono.dacsp","YearCollected.y","MonthCollected.y","DayCollected.y","IndividualFishID.y","FishBarcode.y","Dissector.y","Examiner.y","DissectionDate.y","Sex.y","TotalLength_mm.y","StandardLength_mm.y","Weight_mg.y","CI.y","combo.y","Latitude.y","Longitude.y","crus.d","crus.lersp","mono.gyrof","mono.salsp","mono.ss","trem.dips","trem.iz","trem.unk.y","nem.larv.y","nem.l","nem.myst","acanth.spk","cest.botsp","myxo.myxid","myxo.g","YearCollected","MonthCollected","DayCollected","IndividualFishID","FishBarcode","Dissector","Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","cope.imler","cope.lern","mono.dact","mono.gyro","myxo.b","nem.cl","nem.unk.y","trem.b","trem.d","trem.diplo","trem.dlum","trem.em","trem.fim","trem.gold","trem.l","trem.meta.unk","trem.ridge"
"747","MSB:Fish:20390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,8,11,"MSB 20390-3","JAR8880F","JG","EO","07-02-2025",NA,41,33,528,"impact","impact_1991-2000",34.85683333,-106.7208056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748","MSB:Fish:20390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,8,11,"MSB 20390-1","JAR8883F","JG","JG","07-02-2025",NA,53,41,1467,"impact","impact_1991-2000",34.85683333,-106.7208056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","MSB:Fish:20390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,8,11,"MSB 20390-4","JAR8882F","JG","BP","07-02-2025",NA,49,38,968,"impact","impact_1991-2000",34.85683333,-106.7208056,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"750","MSB:Fish:20390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,8,11,"MSB 20390-5","JAR8884F","JG","CW","07-02-2025",NA,49,40,1145,"impact","impact_1991-2000",34.85683333,-106.7208056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751","MSB:Fish:20526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,7,27,"MSB 20526-5","JAR8666F","EO","CW","06-20-2025",NA,37,29,510,"impact","impact_1991-2000",34.905272,-106.685564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","MSB:Fish:20526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,7,27,"MSB 20526-4","JAR8669F","BP","CLW","06-20-2025",NA,34,26,375,"impact","impact_1991-2000",34.905272,-106.685564,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0
"753","MSB:Fish:20526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,7,27,"MSB 20526-2","JAR8665F","BP","CW","06-20-2025",NA,37,29,507,"impact","impact_1991-2000",34.905272,-106.685564,0,0,0,NA,0,0,0,0,0,2,0,0,NA,0,0,NA,0
"754","MSB:Fish:20526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,7,27,"MSB 20526-3","JAR8667F","EO","CLW","06-20-2025",NA,38,30,599,"impact","impact_1991-2000",34.905272,-106.685564,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"755","MSB:Fish:20526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,7,27,"MSB 20526-1","JAR8647F","EO","KL","06-20-2025",NA,53,44,1498,"impact","impact_1991-2000",34.905272,-106.685564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"756","MSB:Fish:25010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25010-2","JAR8650F","JG","KL","06-16-2025",NA,37,30,475,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"757","MSB:Fish:25010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25010-3","JAR8649F","EO","KL","06-16-2025",NA,39,31,531,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"758","MSB:Fish:25010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25010-4","JAR8652F","JG","JG CLW","06-16-2025",NA,35,28,503,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"759","MSB:Fish:25010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25010-1","JAR8629F","EO","CW","06-16-2025",NA,43,32,743,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"760","MSB:Fish:25010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25010-5","JAR8651F","EO","KL","06-16-2025",NA,38,30,494,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0
"761","MSB:Fish:25023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25023-3","JAR8723F","EO","CW","06-25-2025",NA,38,29,422,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762","MSB:Fish:25023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25023-5","JAR8719F","EO","KL","06-25-2025",NA,40,31,571,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"763","MSB:Fish:25023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25023-1","JAR8720F","EO","JG EO KL","06-25-2025",NA,39,30,586,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"764","MSB:Fish:25023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25023-2","JAR8725F","EO","KL","06-25-2025",NA,36,29,560,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"765","MSB:Fish:25023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8,2,"MSB 25023-4","JAR8721F","EO","CW","06-25-2025",NA,37,29,524,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"766","MSB:Fish:30075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,4,10,"MSB 30075-4","JAR8775F","EO","GC","06-30-2025",NA,63,49,2305,"impact","impact_1991-2000",35.13539167,-106.6684167,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"767","MSB:Fish:30075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,4,10,"MSB 30075-5","JAR8776","EO","EO KL ","06-30-2025",FALSE,68,54,3090,"impact","impact_1991-2000",35.13539167,-106.6684167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"768","MSB:Fish:30075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,4,10,"MSB 30075-3","JAR8774F","JG","GC","06-30-2025",NA,57,46,1641,"impact","impact_1991-2000",35.13539167,-106.6684167,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"769","MSB:Fish:30075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,4,10,"MSB 30075-1","JAR8777F","JG","KL","06-30-2025",FALSE,55,45,1416,"impact","impact_1991-2000",35.13539167,-106.6684167,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
"770","MSB:Fish:30075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,4,10,"MSB 30075-2","JAR8778F","EO","CW","06-30-2025",NA,70,57,3072,"impact","impact_1991-2000",35.13539167,-106.6684167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"771","MSB:Fish:30282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,5,16,"MSB 30282-2","JAR8653F","EO","CW","06-23-2025",NA,64,50,2621,"control","control_1991-2000",35.322164,-106.557448,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0
"772","MSB:Fish:30282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,5,16,"MSB 20282-5","JAR8655F","JG","CLW","06-23-2025",NA,72,59,3808,"control","control_1991-2000",35.322164,-106.557448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773","MSB:Fish:30282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,5,16,"MSB 30282-1","JAR8654F","JG","CLW","06-23-2025",NA,58,49,2054,"control","control_1991-2000",35.322164,-106.557448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"774","MSB:Fish:30282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,5,16,"MSB 30282-3","JAR8656F","EO","KL","06-23-2025",NA,71,56,3863,"control","control_1991-2000",35.322164,-106.557448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"775","MSB:Fish:30282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,5,16,"MSB 30282-4","JAR8658F","BP","JG KL","06-23-2025",FALSE,58,46,1814,"control","control_1991-2000",35.322164,-106.557448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"776","MSB:Fish:30410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,6,28,"MSB 30410-2","JAR8742F","BP","CW","06-25-2025",FALSE,66,53,3676,"impact","impact_1991-2000",34.85683333,-106.7208056,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0
"777","MSB:Fish:30410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,6,28,"MSB 30410-3","JAR8740F","BP","KL","06-25-2025",FALSE,74,59,4025,"impact","impact_1991-2000",34.85683333,-106.7208056,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0
"778","MSB:Fish:30410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,6,28,"MSB 30410-5","JAR8743F","BP","BP CW ","06-25-2025",NA,69,58,2424,"impact","impact_1991-2000",34.85683333,-106.7208056,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3
"779","MSB:Fish:30410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,6,28,"MSB 30410-1","JAR8736F","BP","CLW","06-25-2025",FALSE,72,59,NA,"impact","impact_1991-2000",34.85683333,-106.7208056,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,3
"780","MSB:Fish:30410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,6,28,"MSB 30410-4","JAR8738F","JG","CLW","06-25-2025",FALSE,75,61,4376,"impact","impact_1991-2000",34.85683333,-106.7208056,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0
"781","MSB:Fish:30810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,2,7,"MSB 30810-3","JAR8737F","EO","KL","06-25-2026",FALSE,55,43,1306,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","MSB:Fish:30810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,2,7,"MSB 30810-2","JAR8735F","BP","JG KL","06-25-2025",FALSE,59,48,1673,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"783","MSB:Fish:30810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,2,7,"MSB 30810-4","JAR8739F","BP","CW","06-25-2026",NA,66,52,2148,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"784","MSB:Fish:30810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,2,7,"MSB 30910-1","JAR8734F","EO","CW","06-25-2025",NA,68,54,2437,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0
"785","MSB:Fish:30810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,2,7,"MSB 30810-5","JAR8741F","BP","CW","06-25-2025",NA,63,52,2142,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","MSB:Fish:39103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,10,15,"MSB 39103-1","JAR8670F","BP","JG KL","06-23-2025",NA,57,53,2560,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
